date,Indonesia,Malaysia,Philippines,Singapore,Thailand,Vietnam
2024-05-20,-9.054764121449866,-10.914663885229613,-9.732263407142513,-12.272002601810241,-10.537578538730159,-11.214329971283332
2024-05-21,-9.29462058022738,-11.753511747278875,-9.635756561183083,-11.196755812657864,-10.90258769159147,-10.041705871681023
2024-05-27,-9.90887963422901,-12.824359938272131,-11.088172210090164,-11.798404445833716,-11.430876101290762,-10.615487365515136
2024-05-28,-10.04488591336681,-11.197689668213139,-9.902428743868356,-11.768628614669684,-11.379659816778867,-10.292805123206504
2024-05-29,-8.700443829892029,-11.314084483576382,-9.458509480308066,-12.45281910849985,-10.14881514108128,-10.044200819230264
2024-05-30,-8.726360031288532,-12.030824668313757,-9.930936920292865,-11.332221010642328,-10.352487668585432,-9.60008505216744
2024-05-31,-8.810155173525335,-10.11927617432426,-9.869374319174614,-12.05042093772681,-9.8142605111444,-10.775081416645808
2024-06-04,-9.891854896520176,-9.595542631064728,-8.569611511523776,-11.665570039120372,-9.57360100002328,-11.35300405077497
2024-06-05,-8.311149462078838,-10.499133052239179,-9.891659409270911,-11.064924433770678,-10.73147651525197,-10.823376340976717
2024-06-06,-9.657131657147403,-11.705450619670659,-10.44404545327117,-11.102731940805251,-9.548601869484845,-10.11379209604424
2024-06-07,-9.377424739768541,-11.751551563905132,-12.505481856502346,-11.339770101989654,-11.204013094354965,-10.756048874365344
2024-06-10,-9.863727922633048,-12.134741699855775,-10.121885478194356,-10.646112352725421,-9.779898921658207,-10.752694472277637
2024-06-11,-10.01471905219826,-11.604581214294141,-10.574074804846408,-10.474327397114717,-10.563586878375208,-9.681835620697173
2024-06-13,-10.336073978278321,-11.705222164329657,-10.53024519494505,-12.680419114406677,-10.266406382294782,-11.103281513587557
2024-06-14,-8.974955517404748,-11.775835583581447,-11.762490552217324,-10.686252793608844,-10.509521925636045,-8.901725788161235
2024-06-19,-9.59449467922954,-11.292336780051537,-12.715943618479747,-11.026079844121524,-9.141713362264223,-10.122263810199712
2024-06-20,-9.509604856634992,-12.214996557337942,-10.354336784397617,-11.671186914686777,-10.645735343637226,-10.198889978268774
2024-06-21,-9.073024220229366,-11.56832694809295,-7.995038265336688,-12.249441405399853,-9.169112332796631,-11.026070533999853
2024-06-24,-11.104219460757816,-10.908871959134956,-9.544669206014289,-11.407089769129932,-9.675678999994668,-8.368515723985263
2024-06-25,-10.996564017907541,-10.731513591175021,-12.009191018527618,-11.287112919627013,-11.208085349617233,-10.720512807307827
2024-06-26,-10.842822464182527,-10.846869241023422,-11.389137133450998,-11.870295168824887,-10.999938293224854,-9.857486479102159
2024-06-27,-10.795741274417372,-11.16349488575872,-9.559406407391101,-10.271576322205263,-11.003650368186769,-11.299968072185642
2024-06-28,-9.591499950837626,-11.459999620478868,-10.533597944886344,-11.671555177704601,-9.942165521998218,-9.060174232956028
2024-07-01,-10.431646579770975,-10.910690544261417,-10.566887317332402,-11.645099178220098,-10.722501156802826,-9.930133053517194
2024-07-02,-10.057112976960784,-11.909595453546737,-10.663444886813236,-10.436979871178005,-10.548380502575585,-10.246025807890302
2024-07-03,-10.277230119518839,-10.274432887822199,-9.415440598469074,-10.264899217300865,-10.877694898749745,-10.730778946568256
2024-07-04,-10.657745147470463,-12.559041675586485,-9.806234149472894,-11.981413618749375,-10.928521255091587,-11.03473218098846
2024-07-05,-10.52357432351212,-11.668465138081732,-10.163969687866478,-10.420866197096666,-10.045044819619832,-11.158451231981838
2024-07-09,-10.5068931735721,-12.625452211195038,-10.405294470532459,-11.241016096650426,-11.192991964678656,-10.633963928678776
2024-07-10,-11.37719880147234,-11.852745280161917,-10.02318686660979,-10.75006596576004,-11.128337661855007,-10.374118871120704
2024-07-11,-10.8252266909544,-11.564530039295036,-9.07375312003442,-11.409200826369105,-10.790458151095983,-10.835036018844319
2024-07-12,-10.86172348000271,-11.978961358128844,-10.471948347755696,-10.91108796979973,-11.477661853227731,-10.446771412901247
2024-07-15,-9.739205637664957,-10.601671185448652,-9.36882973745745,-11.562480879145575,-11.250308049431576,-10.705546263253591
2024-07-16,-9.996770210954644,-11.291292328199381,-10.150834242647484,-10.643235133255043,-10.646706542254247,-10.350724505378977
2024-07-17,-10.689366464705676,-11.622600424173074,-10.112666165240993,-12.233638614851179,-10.458838354951363,-8.246190346624019
2024-07-18,-9.390282688575132,-12.127678261309242,-10.572222579991207,-12.044150132795505,-10.97054980253429,-9.474753572619772
2024-07-19,-10.4472105283414,-12.314966129943516,-9.043224997765089,-11.37304382675792,-11.379936029413408,-9.397594201924
2024-07-23,-10.848909105453737,-11.842146764549215,-10.230810828705966,-12.266118434180802,-9.27098771092222,-8.687385735136877
2024-07-25,-10.5972432401986,-11.783397511114554,-10.94953683017497,-10.682359306207976,-11.274924925413364,-10.754104078285565
2024-07-26,-11.30878451276434,-12.147895307115046,-10.799679175094829,-11.47665271860773,-9.72364332787395,-11.087927422103029
2024-07-30,-10.427191699964851,-10.084301908627197,-9.375783713226557,-11.551473503897824,-10.861154575210277,-10.340373826443242
2024-07-31,-11.025959814555518,-10.212342908584963,-11.124936255779987,-11.267162562649759,-10.750607684342205,-10.786483307743538
2024-08-01,-10.395932904892797,-12.619355660796534,-10.014677630313612,-10.186068689832412,-10.699923354100092,-8.1356046384725
2024-08-02,-10.203621725287318,-10.896480261098464,-9.221692199455342,-11.241650184221731,-11.288431509251362,-8.659029082353966
2024-08-05,-7.652085229194861,-7.502298934149799,-8.707070632503175,-7.908872278907664,-9.070349865005765,-8.0119149565869
2024-08-06,-9.534600372509066,-8.087254948782228,-9.825607084588027,-8.530966723199054,-9.884797985504274,-8.637297605062995
2024-08-07,-9.592850654567206,-8.767556896557684,-9.733748848335026,-9.456639129850888,-10.389748629440048,-10.138604776416736
2024-08-08,-10.856679776938991,-10.545136042537171,-10.580410867888427,-10.199152225136778,-10.3792891951457,-9.506679534203757
2024-08-13,-10.051484833538884,-10.94421568759356,-10.619285578107789,-10.501880955152403,-11.092948342782305,-10.954790150905339
2024-08-14,-10.265765826250883,-11.85499310519205,-10.468588615180744,-10.48016247913665,-8.842817226570421,-11.201972500511522
2024-08-15,-10.245653056649292,-11.392654859244564,-10.837499522405459,-10.320307812859951,-10.094912937995097,-10.760384890862356
2024-08-16,-11.346788502107938,-11.762257601379694,-8.750525194543988,-11.349057562909076,-10.819668609174204,-8.804721375140007
2024-08-19,-11.172312502154515,-9.104612805454924,-9.923044607530478,-10.06239631695421,-9.34797938959954,-11.296678523126856
2024-08-20,-10.829088750306175,-9.57826147304948,-10.096898266229685,-10.576919457712789,-10.21432314049987,-10.293501207007385
2024-08-21,-11.02278926222037,-10.734735522305055,-9.868063920492348,-11.2842358101727,-10.360517993947953,-9.888603570732723
2024-08-22,-10.104145794743195,-11.80495937490223,-10.22327123163969,-10.028963250274451,-11.124372068901074,-11.176302525375771
2024-08-27,-10.601270561044178,-10.559374293916923,-11.299750049294168,-11.507700199249426,-11.345404162246522,-11.113333791372563
2024-08-28,-9.871427415266165,-9.537760818469193,-10.601058674415748,-10.663794578361532,-10.154411840821833,-10.976421385183555
2024-08-29,-9.95194327346601,-8.868665362035363,-9.768901580171404,-10.122683428334797,-10.69829649329095,-11.186009251575735
2024-08-30,-10.82245115398665,-9.13809446987307,-10.915031036129804,-10.095829380303902,-10.54456675001632,-12.43529944622528
2024-09-04,-9.207967678829784,-10.682105034647126,-9.064018210398876,-10.509479057210912,-10.389648689470647,-10.958652512825973
2024-09-05,-10.376710380462113,-10.54322408689848,-11.223754210835391,-10.4196292498254,-8.381600097387263,-9.754541928885615
2024-09-06,-10.403442549934828,-9.542586184730146,-10.72454698448754,-10.52965807670088,-9.705852346463066,-10.426216595888055
2024-09-09,-9.839853599888581,-10.194669067693907,-9.419364936378198,-9.162445788431151,-9.49417405866337,-11.42931097646504
2024-09-10,-11.477793637574987,-10.947601390307172,-9.08186098016404,-10.855718624357754,-10.57021999452251,-9.34849280195258
2024-09-11,-10.565281883536203,-10.353342103736178,-10.144403269554905,-11.513067593130765,-9.275676548425784,-10.301139366660324
2024-09-12,-11.07118832738416,-10.865761332937055,-10.113702364868338,-11.040281845910268,-11.037888146152525,-12.050525122949534
2024-09-13,-10.99054564821568,-10.579992502463702,-10.308938606598387,-11.76452030220593,-10.54559776939632,-11.887637260228976
2024-09-17,-11.05732796615452,-10.649946911106754,-9.848757248843176,-10.888318682129906,-11.451649443730734,-9.26224401157958
2024-09-18,-10.764095322435645,-11.092137800740868,-10.243369166436231,-11.058102047194547,-10.342249810197291,-10.049821676034613
2024-09-19,-10.870691741085674,-11.520767968469126,-9.631739284147047,-9.808089078856423,-9.71495334645843,-11.581009085201728
2024-09-20,-8.722594721686603,-12.428726634587798,-9.246249448214735,-11.187686404583278,-10.854548452878099,-10.482485108213439
2024-09-23,-9.705035846891597,-10.703222565069527,-9.15666988378472,-10.751896135597717,-10.382848610713792,-10.895661180931587
2024-09-24,-9.875355673097523,-12.286829489364505,-11.06455992606536,-10.62317495378872,-10.07578582243316,-10.649552103167945
2024-09-25,-9.22160497220708,-11.150424717081227,-9.60831590227018,-9.671050067607052,-10.722130203598494,-11.18386574459458
2024-09-26,-9.92183577057652,-12.142604084837654,-9.85580876021948,-10.095134502292682,-10.154752578301595,-10.834967862299122
2024-09-27,-10.324527763337352,-11.227363664511124,-11.783002114054623,-11.046435485111607,-10.312058247445801,-10.204885479150448
2024-09-30,-8.853694940305719,-10.478613494003566,-8.821339086345487,-10.70697585368708,-11.088332885923208,-11.154533046173647
2024-10-01,-9.781753187767782,-10.52883053017593,-9.418980858459102,-10.734055373735659,-9.754903098072536,-10.462549923127716
2024-10-02,-9.345627164693836,-10.515222960799013,-10.125752261990419,-10.97248076949977,-9.935149217816216,-11.051168984263766
2024-10-03,-10.19050624677666,-10.63473467359233,-10.045525280725661,-10.745756296505258,-10.655216020249867,-9.083329546279412
2024-10-04,-10.067452273039484,-10.545370482516196,-10.197578522217844,-11.471840464803025,-10.09159308823724,-10.986999716434488
2024-10-07,-9.863151344479146,-11.383000354971555,-8.993771902333323,-9.993529648939825,-10.942999867820008,-10.043248775272371
2024-10-08,-8.93925900599083,-11.282687685579662,-10.772715312348081,-10.415977673723493,-10.565256155290074,-10.947318426621337
2024-10-09,-9.78353759241594,-11.824058596040059,-9.77726324604956,-10.636496513017205,-11.694793301141212,-10.72629704152228
2024-10-10,-10.638094066022418,-11.804490277184124,-10.725257677871172,-9.907153874953591,-10.065704616423904,-10.870608155335706
