country,year_week,date,close,open,high,low,adjusted_close,volume,index_name,ticker,currency,source
Vietnam,2013-W05,2013-02-01,483.42,474.27,490.89,473.23,483.42,404592230,VN-Index,VNINDEX,VND,vnstock
Indonesia,2013-W06,2013-02-08,4491.26708984375,4497.98291015625,4528.26220703125,4458.68505859375,4491.091796875,232448800,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2013-W06,2013-02-08,1623.800048828125,1634.5400390625,1639.5799560546875,1597.0,1623.800048828125,816380000,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2013-W06,2013-02-08,6458.669921875,6349.080078125,6489.89990234375,6349.080078125,6457.009765625,608200,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2013-W06,2013-02-08,3270.300048828125,3307.139892578125,3319.18994140625,3254.610107421875,3270.300048828125,1159751800,Straits Times Index,^STI,SGD,yfinance
Thailand,2013-W06,2013-02-08,1497.300048828125,1508.43994140625,1511.949951171875,1482.6400146484375,1497.300048828125,71171300,SET Index,^SET.BK,THB,yfinance
Vietnam,2013-W06,2013-02-08,494.03,486.74,495.72,477.36,494.03,289650720,VN-Index,VNINDEX,VND,vnstock
Indonesia,2013-W08,2013-02-22,4651.123046875,4611.169921875,4656.1279296875,4581.52001953125,4650.94189453125,400136600,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2013-W08,2013-02-22,1622.0799560546875,1629.3499755859375,1629.9100341796875,1599.93994140625,1622.0799560546875,676740200,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2013-W08,2013-02-22,6665.06005859375,6521.77001953125,6690.0,6521.77001953125,6663.3466796875,799800,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2013-W08,2013-02-22,3288.1298828125,3288.239990234375,3311.669921875,3274.860107421875,3288.1298828125,1072681400,Straits Times Index,^STI,SGD,yfinance
Thailand,2013-W08,2013-02-22,1540.1300048828125,1523.8399658203125,1547.3299560546875,1519.8599853515625,1540.1300048828125,80355200,SET Index,^SET.BK,THB,yfinance
Vietnam,2013-W08,2013-02-22,477.69,491.85,497.87,470.23,477.69,471401690,VN-Index,VNINDEX,VND,vnstock
Indonesia,2013-W09,2013-03-01,4811.61279296875,4661.626953125,4817.9140625,4646.5888671875,4811.42578125,304726300,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2013-W09,2013-03-01,1637.43994140625,1621.1199951171875,1640.5999755859375,1619.969970703125,1637.43994140625,755432200,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2013-W09,2013-03-01,6642.27001953125,6664.919921875,6725.35986328125,6610.22021484375,6640.5625,706400,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2013-W09,2013-03-01,3269.5,3297.570068359375,3297.570068359375,3250.8701171875,3269.5,1910522600,Straits Times Index,^STI,SGD,yfinance
Thailand,2013-W09,2013-03-01,1539.5999755859375,1538.8699951171875,1549.8199462890625,1518.02001953125,1539.5999755859375,51644700,SET Index,^SET.BK,THB,yfinance
Vietnam,2013-W09,2013-03-01,477.15,481.32,483.97,459.64,477.15,304004030,VN-Index,VNINDEX,VND,vnstock
Indonesia,2013-W10,2013-03-08,4874.4951171875,4812.2958984375,4904.47705078125,4744.47802734375,4874.30517578125,314691400,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2013-W10,2013-03-08,1653.9599609375,1638.27001953125,1656.6500244140625,1622.81005859375,1653.9599609375,790672400,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2013-W10,2013-03-08,6833.77001953125,6642.83984375,6859.7900390625,6564.77001953125,6832.01318359375,849800,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2013-W10,2013-03-08,3289.530029296875,3264.570068359375,3300.159912109375,3234.669921875,3289.530029296875,1531253200,Straits Times Index,^STI,SGD,yfinance
Thailand,2013-W10,2013-03-08,1566.9200439453125,1540.3699951171875,1573.0999755859375,1530.8399658203125,1566.9200439453125,63563400,SET Index,^SET.BK,THB,yfinance
Vietnam,2013-W10,2013-03-08,470.68,477.15,479.06,461.61,470.68,226093300,VN-Index,VNINDEX,VND,vnstock
Indonesia,2013-W11,2013-03-15,4819.32421875,4875.97998046875,4886.52099609375,4757.35400390625,4819.13671875,224391900,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2013-W11,2013-03-15,1627.6400146484375,1652.3199462890625,1664.3900146484375,1627.6400146484375,1627.6400146484375,893072000,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2013-W11,2013-03-15,6654.60009765625,6835.16015625,6867.10009765625,6647.81982421875,6652.88916015625,506400,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2013-W11,2013-03-15,3286.050048828125,3294.93994140625,3317.419921875,3275.659912109375,3286.050048828125,1661602200,Straits Times Index,^STI,SGD,yfinance
Thailand,2013-W11,2013-03-15,1598.1300048828125,1574.0799560546875,1599.8900146484375,1570.530029296875,1598.1300048828125,87439700,SET Index,^SET.BK,THB,yfinance
Vietnam,2013-W11,2013-03-15,481.35,471.35,481.35,469.78,481.35,276855310,VN-Index,VNINDEX,VND,vnstock
Indonesia,2013-W12,2013-03-22,4723.1591796875,4812.1640625,4855.201171875,4721.31591796875,4722.9755859375,311747200,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2013-W12,2013-03-22,1626.8900146484375,1625.6400146484375,1634.5400390625,1613.93994140625,1626.8900146484375,848842600,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2013-W12,2013-03-22,6518.7099609375,6666.7998046875,6690.27978515625,6310.3701171875,6517.0341796875,592500,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2013-W12,2013-03-22,3258.570068359375,3261.159912109375,3283.699951171875,3248.39990234375,3258.570068359375,1492529600,Straits Times Index,^STI,SGD,yfinance
Thailand,2013-W12,2013-03-22,1478.969970703125,1588.8399658203125,1601.3399658203125,1464.719970703125,1478.969970703125,156801700,SET Index,^SET.BK,THB,yfinance
Vietnam,2013-W12,2013-03-22,489.99,481.42,500.59,477.55,489.99,219717480,VN-Index,VNINDEX,VND,vnstock
Indonesia,2013-W13,2013-03-29,4940.98583984375,4754.7587890625,4940.98583984375,4752.14208984375,4940.7939453125,216720500,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2013-W13,2013-03-29,1671.6300048828125,1630.6600341796875,1681.030029296875,1628.5400390625,1671.6300048828125,931522200,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2013-W13,2013-03-29,6847.47021484375,6531.4599609375,6873.89013671875,6531.4599609375,6845.7099609375,331000,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2013-W13,2013-03-29,3308.10009765625,3264.68994140625,3321.6201171875,3264.68994140625,3308.10009765625,1067498200,Straits Times Index,^STI,SGD,yfinance
Thailand,2013-W13,2013-03-29,1561.06005859375,1494.0899658203125,1569.3199462890625,1491.010009765625,1561.06005859375,68512100,SET Index,^SET.BK,THB,yfinance
Vietnam,2013-W13,2013-03-29,491.04,491.76,496.32,483.5,491.04,178805530,VN-Index,VNINDEX,VND,vnstock
Indonesia,2013-W14,2013-04-05,4926.06787109375,4927.1240234375,4985.85205078125,4907.6298828125,4925.87646484375,299690600,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2013-W14,2013-04-05,1688.6500244140625,1671.8800048828125,1700.550048828125,1632.280029296875,1688.6500244140625,907485400,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2013-W14,2013-04-05,6727.14013671875,6874.33984375,6956.919921875,6710.5,6725.41064453125,459700,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2013-W14,2013-04-05,3299.780029296875,3313.3701171875,3331.260009765625,3295.97998046875,3299.780029296875,1318448800,Straits Times Index,^STI,SGD,yfinance
Thailand,2013-W14,2013-04-05,1489.530029296875,1562.7099609375,1563.0999755859375,1480.4100341796875,1489.530029296875,67022500,SET Index,^SET.BK,THB,yfinance
Vietnam,2013-W14,2013-04-05,502.58,490.75,514.1,489.9,502.58,260869510,VN-Index,VNINDEX,VND,vnstock
Indonesia,2013-W15,2013-04-12,4937.2099609375,4924.3740234375,4949.837890625,4864.86376953125,4937.01806640625,214326000,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2013-W15,2013-04-12,1698.530029296875,1691.6700439453125,1716.469970703125,1683.5899658203125,1698.530029296875,752154400,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2013-W15,2013-04-12,6891.43017578125,6726.08984375,6891.43017578125,6703.7998046875,6889.65869140625,292200,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2013-W15,2013-04-12,3294.18994140625,3294.9599609375,3314.909912109375,3278.409912109375,3294.18994140625,1250121600,Straits Times Index,^STI,SGD,yfinance
Thailand,2013-W15,2013-04-12,1527.3199462890625,1494.0400390625,1528.93994140625,1458.4000244140625,1527.3199462890625,38150000,SET Index,^SET.BK,THB,yfinance
Vietnam,2013-W15,2013-04-12,494.27,505.0,518.46,490.82,494.27,269236130,VN-Index,VNINDEX,VND,vnstock
Indonesia,2013-W16,2013-04-19,4998.4609375,4921.94482421875,5023.70703125,4856.2958984375,4998.26611328125,212511300,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2013-W16,2013-04-19,1706.280029296875,1698.1600341796875,1712.1400146484375,1688.699951171875,1706.280029296875,701089200,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2013-W16,2013-04-19,6957.10009765625,6883.25,6957.10009765625,6723.1298828125,6955.3115234375,540800,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2013-W16,2013-04-19,3294.050048828125,3290.14990234375,3301.949951171875,3264.080078125,3294.050048828125,1597589000,Straits Times Index,^STI,SGD,yfinance
Thailand,2013-W16,2013-04-19,1545.4599609375,1522.31005859375,1551.0799560546875,1510.3800048828125,1545.4599609375,24947400,SET Index,^SET.BK,THB,yfinance
Vietnam,2013-W16,2013-04-19,473.21,491.64,491.77,466.56,473.21,161051360,VN-Index,VNINDEX,VND,vnstock
Indonesia,2013-W17,2013-04-26,4978.5068359375,5004.1171875,5026.9189453125,4962.44189453125,4978.3134765625,205387000,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2013-W17,2013-04-26,1711.2900390625,1703.260009765625,1718.0799560546875,1699.739990234375,1711.2900390625,754121000,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2013-W17,2013-04-26,7025.43994140625,6968.490234375,7120.47998046875,6955.35986328125,7023.6337890625,573600,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2013-W17,2013-04-26,3348.8701171875,3302.179931640625,3353.0400390625,3279.820068359375,3348.8701171875,1506143600,Straits Times Index,^STI,SGD,yfinance
Thailand,2013-W17,2013-04-26,1582.9300537109375,1558.5,1587.239990234375,1545.47998046875,1582.9300537109375,48402400,SET Index,^SET.BK,THB,yfinance
Vietnam,2013-W17,2013-04-26,474.51,471.87,479.12,466.78,474.51,164114080,VN-Index,VNINDEX,VND,vnstock
Indonesia,2013-W18,2013-05-03,4925.48291015625,4986.30322265625,5062.6728515625,4907.59716796875,4925.29150390625,219761800,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2013-W18,2013-05-03,1694.77001953125,1709.699951171875,1718.43994140625,1685.280029296875,1694.77001953125,735160200,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2013-W18,2013-05-03,7215.35009765625,7025.43994140625,7230.39990234375,7021.3701171875,7213.4951171875,368200,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2013-W18,2013-05-03,3369.89990234375,3351.14990234375,3405.090087890625,3347.18994140625,3369.89990234375,1682153400,Straits Times Index,^STI,SGD,yfinance
Thailand,2013-W18,2013-05-03,1578.949951171875,1590.1099853515625,1603.010009765625,1575.9000244140625,1578.949951171875,40503700,SET Index,^SET.BK,THB,yfinance
Vietnam,2013-W18,2013-05-03,475.24,474.54,476.42,470.81,475.24,44997290,VN-Index,VNINDEX,VND,vnstock
Indonesia,2013-W19,2013-05-10,5105.93701171875,4933.5087890625,5115.64306640625,4933.5087890625,5105.73779296875,177689600,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2013-W19,2013-05-10,1772.3800048828125,1771.6199951171875,1826.219970703125,1743.1400146484375,1772.3800048828125,1398262400,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2013-W19,2013-05-10,7262.3798828125,7217.60986328125,7284.33984375,7136.2998046875,7260.5126953125,362400,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2013-W19,2013-05-10,3443.77001953125,3381.280029296875,3445.389892578125,3376.77001953125,3443.77001953125,1880866600,Straits Times Index,^STI,SGD,yfinance
Thailand,2013-W19,2013-05-10,1622.47998046875,1587.1800537109375,1626.989990234375,1572.739990234375,1622.47998046875,38081000,SET Index,^SET.BK,THB,yfinance
Vietnam,2013-W19,2013-05-10,486.1,478.94,491.56,478.94,486.1,224550520,VN-Index,VNINDEX,VND,vnstock
Indonesia,2013-W20,2013-05-17,5145.68310546875,5101.89892578125,5162.380859375,5030.44482421875,5145.48291015625,197349600,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2013-W20,2013-05-17,1769.1600341796875,1782.8900146484375,1793.8699951171875,1765.449951171875,1769.1600341796875,762687400,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2013-W20,2013-05-17,7279.8701171875,7259.259765625,7403.64990234375,7241.91015625,7277.99853515625,629600,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2013-W20,2013-05-17,3449.300048828125,3441.68994140625,3457.070068359375,3425.179931640625,3449.300048828125,1880431600,Straits Times Index,^STI,SGD,yfinance
Thailand,2013-W20,2013-05-17,1627.9599609375,1621.5799560546875,1635.4200439453125,1608.5899658203125,1627.9599609375,61128100,SET Index,^SET.BK,THB,yfinance
Vietnam,2013-W20,2013-05-17,487.6,486.96,491.85,480.79,487.6,200296640,VN-Index,VNINDEX,VND,vnstock
Indonesia,2013-W21,2013-05-24,5155.0927734375,5164.93896484375,5251.2958984375,5089.92919921875,5154.89208984375,268232300,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2013-W21,2013-05-24,1773.06005859375,1772.989990234375,1795.5899658203125,1765.6199951171875,1773.06005859375,652705800,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2013-W21,2013-05-24,7268.91015625,7288.3798828125,7388.39013671875,7218.33984375,7267.04150390625,492000,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2013-W21,2013-05-24,3393.169921875,3452.7900390625,3464.7900390625,3382.739990234375,3393.169921875,1505887800,Straits Times Index,^STI,SGD,yfinance
Thailand,2013-W21,2013-05-24,1607.4599609375,1636.93994140625,1649.77001953125,1582.760009765625,1607.4599609375,41518800,SET Index,^SET.BK,THB,yfinance
Vietnam,2013-W21,2013-05-24,500.24,487.71,506.58,485.42,500.24,321691380,VN-Index,VNINDEX,VND,vnstock
Indonesia,2013-W22,2013-05-31,5068.6279296875,5145.17822265625,5225.076171875,5068.6279296875,5068.4306640625,282822500,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2013-W22,2013-05-31,1769.219970703125,1770.1199951171875,1786.5699462890625,1764.969970703125,1769.219970703125,899389200,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2013-W22,2013-05-31,7021.9501953125,7270.2900390625,7270.2900390625,6880.60009765625,7020.14501953125,569400,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2013-W22,2013-05-31,3311.3701171875,3388.030029296875,3416.52001953125,3303.110107421875,3311.3701171875,1731561400,Straits Times Index,^STI,SGD,yfinance
Thailand,2013-W22,2013-05-31,1562.0699462890625,1597.9200439453125,1624.8699951171875,1555.22998046875,1562.0699462890625,42605600,SET Index,^SET.BK,THB,yfinance
Vietnam,2013-W22,2013-05-31,518.39,504.38,526.58,504.38,518.39,439533070,VN-Index,VNINDEX,VND,vnstock
Indonesia,2013-W23,2013-06-07,4865.32421875,5053.544921875,5055.83203125,4865.32421875,4865.13525390625,195995400,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2013-W23,2013-06-07,1775.5899658203125,1771.550048828125,1778.6800537109375,1766.3299560546875,1775.5899658203125,694846400,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2013-W23,2013-06-07,6701.9501953125,6966.06982421875,6966.06982421875,6393.56005859375,6700.22705078125,758400,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2013-W23,2013-06-07,3184.719970703125,3287.10009765625,3304.070068359375,3178.820068359375,3184.719970703125,1399845200,Straits Times Index,^STI,SGD,yfinance
Thailand,2013-W23,2013-06-07,1516.239990234375,1556.510009765625,1564.6600341796875,1483.75,1516.239990234375,45452000,SET Index,^SET.BK,THB,yfinance
Vietnam,2013-W23,2013-06-07,527.97,518.3,527.97,508.86,527.97,344981000,VN-Index,VNINDEX,VND,vnstock
Indonesia,2013-W24,2013-06-14,4760.744140625,4894.4228515625,4915.92578125,4510.97998046875,4760.55859375,245897600,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2013-W24,2013-06-14,1762.18994140625,1780.1700439453125,1792.6700439453125,1742.8699951171875,1762.18994140625,858281400,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2013-W24,2013-06-14,6242.259765625,6767.35986328125,6906.3701171875,6114.080078125,6240.6552734375,619200,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2013-W24,2013-06-14,3161.429931640625,3204.389892578125,3214.8798828125,3094.860107421875,3161.429931640625,1503499600,Straits Times Index,^STI,SGD,yfinance
Thailand,2013-W24,2013-06-14,1465.27001953125,1533.4300537109375,1539.3499755859375,1351.949951171875,1465.27001953125,53720700,SET Index,^SET.BK,THB,yfinance
Vietnam,2013-W24,2013-06-14,509.03,531.56,533.15,509.03,509.03,318326440,VN-Index,VNINDEX,VND,vnstock
Indonesia,2013-W25,2013-06-21,4515.3720703125,4755.57080078125,4880.40087890625,4474.962890625,4515.19677734375,209146200,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2013-W25,2013-06-21,1755.8499755859375,1760.4000244140625,1782.4100341796875,1737.6600341796875,1755.8499755859375,824986200,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2013-W25,2013-06-21,6182.169921875,6249.10986328125,6548.259765625,6122.2900390625,6180.58056640625,478200,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2013-W25,2013-06-21,3124.449951171875,3150.5,3235.090087890625,3065.419921875,3124.449951171875,1608293800,Straits Times Index,^STI,SGD,yfinance
Thailand,2013-W25,2013-06-21,1400.5,1470.1300048828125,1492.280029296875,1354.6199951171875,1400.5,48109000,SET Index,^SET.BK,THB,yfinance
Vietnam,2013-W25,2013-06-21,498.84,510.52,511.23,495.23,498.84,308167770,VN-Index,VNINDEX,VND,vnstock
Indonesia,2013-W26,2013-06-28,4818.89501953125,4524.240234375,4818.89501953125,4373.376953125,4818.70751953125,183520900,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2013-W26,2013-06-28,1773.5400390625,1755.760009765625,1773.5400390625,1723.739990234375,1773.5400390625,1061197800,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2013-W26,2013-06-28,6465.27978515625,6180.93994140625,6475.240234375,5678.72998046875,6463.61767578125,912600,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2013-W26,2013-06-28,3150.43994140625,3104.280029296875,3162.93994140625,3066.409912109375,3150.43994140625,1584157800,Straits Times Index,^STI,SGD,yfinance
Thailand,2013-W26,2013-06-28,1451.9000244140625,1389.489990234375,1468.739990234375,1338.81005859375,1451.9000244140625,56908100,SET Index,^SET.BK,THB,yfinance
Vietnam,2013-W26,2013-06-28,481.13,500.44,501.14,466.41,481.13,273955340,VN-Index,VNINDEX,VND,vnstock
Indonesia,2013-W27,2013-07-05,4602.80712890625,4757.18212890625,4815.72509765625,4577.123046875,4602.62841796875,126373700,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2013-W27,2013-07-05,1772.27001953125,1771.97998046875,1778.9599609375,1767.5,1772.27001953125,693727000,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2013-W27,2013-07-05,6500.47998046875,6464.47021484375,6595.7998046875,6397.1201171875,6498.80908203125,468000,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2013-W27,2013-07-05,3169.72998046875,3147.489990234375,3186.889892578125,3125.489990234375,3169.72998046875,925266800,Straits Times Index,^STI,SGD,yfinance
Thailand,2013-W27,2013-07-05,1441.3299560546875,1464.760009765625,1475.0799560546875,1423.93994140625,1441.3299560546875,30864800,SET Index,^SET.BK,THB,yfinance
Vietnam,2013-W27,2013-07-05,485.66,478.98,492.93,475.26,485.66,173235230,VN-Index,VNINDEX,VND,vnstock
Indonesia,2013-W28,2013-07-12,4633.10791015625,4578.7177734375,4679.53076171875,4403.7998046875,4632.927734375,179549000,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2013-W28,2013-07-12,1785.6500244140625,1772.8699951171875,1786.97998046875,1762.8699951171875,1785.6500244140625,624454000,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
